Model,Location,MAPE,horizon,reference_date
MOBS-GLEAM_FLUH,02,0.5862,0,2024-03-23
MOBS-GLEAM_FLUH,04,0.1148207547169812,0,2024-03-23
MOBS-GLEAM_FLUH,05,0.5090970873786409,0,2024-03-23
MOBS-GLEAM_FLUH,06,0.06768571428571428,0,2024-03-23
MOBS-GLEAM_FLUH,08,0.2903608247422681,0,2024-03-23
MOBS-GLEAM_FLUH,09,0.0853734939759036,0,2024-03-23
MOBS-GLEAM_FLUH,10,0.12262499999999998,0,2024-03-23
MOBS-GLEAM_FLUH,11,0.57925,0,2024-03-23
MOBS-GLEAM_FLUH,12,0.054096926713947946,0,2024-03-23
MOBS-GLEAM_FLUH,13,0.021518518518518458,0,2024-03-23
MOBS-GLEAM_FLUH,15,1.3559999999999999,0,2024-03-23
MOBS-GLEAM_FLUH,16,0.1808363636363636,0,2024-03-23
MOBS-GLEAM_FLUH,17,0.10681132075471701,0,2024-03-23
MOBS-GLEAM_FLUH,18,0.020528735632183923,0,2024-03-23
MOBS-GLEAM_FLUH,19,0.05239361702127657,0,2024-03-23
MOBS-GLEAM_FLUH,20,0.16840909090909084,0,2024-03-23
MOBS-GLEAM_FLUH,21,0.208875968992248,0,2024-03-23
MOBS-GLEAM_FLUH,22,0.12681818181818189,0,2024-03-23
MOBS-GLEAM_FLUH,23,0.00015384615384620522,0,2024-03-23
MOBS-GLEAM_FLUH,24,0.36024,0,2024-03-23
MOBS-GLEAM_FLUH,25,0.09428750000000008,0,2024-03-23
MOBS-GLEAM_FLUH,26,0.28972264150943394,0,2024-03-23
MOBS-GLEAM_FLUH,27,0.013300751879699289,0,2024-03-23
MOBS-GLEAM_FLUH,28,0.01639999999999999,0,2024-03-23
MOBS-GLEAM_FLUH,29,0.2666510416666667,0,2024-03-23
MOBS-GLEAM_FLUH,30,0.09523809523809523,0,2024-03-23
MOBS-GLEAM_FLUH,31,0.04274999999999996,0,2024-03-23
MOBS-GLEAM_FLUH,32,0.2531538461538462,0,2024-03-23
MOBS-GLEAM_FLUH,33,0.09756000000000001,0,2024-03-23
MOBS-GLEAM_FLUH,34,0.21493888888888885,0,2024-03-23
MOBS-GLEAM_FLUH,35,0.45614035087719296,0,2024-03-23
MOBS-GLEAM_FLUH,36,0.14548033707865168,0,2024-03-23
MOBS-GLEAM_FLUH,37,0.1039638554216868,0,2024-03-23
MOBS-GLEAM_FLUH,38,0.24320000000000003,0,2024-03-23
MOBS-GLEAM_FLUH,39,0.09130100334448153,0,2024-03-23
MOBS-GLEAM_FLUH,40,0.10830851063829784,0,2024-03-23
MOBS-GLEAM_FLUH,41,0.4619690721649485,0,2024-03-23
MOBS-GLEAM_FLUH,42,0.01673043478260867,0,2024-03-23
MOBS-GLEAM_FLUH,44,0.30523076923076925,0,2024-03-23
MOBS-GLEAM_FLUH,45,0.0491060606060606,0,2024-03-23
MOBS-GLEAM_FLUH,46,0.4863220338983051,0,2024-03-23
MOBS-GLEAM_FLUH,47,0.3058976377952756,0,2024-03-23
MOBS-GLEAM_FLUH,48,0.09830904522613068,0,2024-03-23
MOBS-GLEAM_FLUH,49,0.18263636363636368,0,2024-03-23
MOBS-GLEAM_FLUH,50,0.017166666666666726,0,2024-03-23
MOBS-GLEAM_FLUH,51,0.0024592592592592123,0,2024-03-23
MOBS-GLEAM_FLUH,53,0.16744444444444448,0,2024-03-23
MOBS-GLEAM_FLUH,54,0.0814,0,2024-03-23
MOBS-GLEAM_FLUH,55,0.19331060606060602,0,2024-03-23
MOBS-GLEAM_FLUH,56,0.9085999999999999,0,2024-03-23
MOBS-GLEAM_FLUH,US,0.07632368986609353,0,2024-03-23
FluSight-baseline,01,0.05752212389380531,-1,2024-01-20
FluSight-baseline,02,0.6666666666666666,-1,2024-01-20
FluSight-baseline,04,0.01675977653631285,-1,2024-01-20
FluSight-baseline,05,0.008968609865470852,-1,2024-01-20
FluSight-baseline,06,0.046511627906976744,-1,2024-01-20
FluSight-baseline,08,0.055944055944055944,-1,2024-01-20
FluSight-baseline,09,0.012578616352201259,-1,2024-01-20
FluSight-baseline,10,0.0,-1,2024-01-20
FluSight-baseline,11,0.0,-1,2024-01-20
FluSight-baseline,12,0.010280373831775701,-1,2024-01-20
FluSight-baseline,13,0.022328548644338118,-1,2024-01-20
FluSight-baseline,15,0.0,-1,2024-01-20
FluSight-baseline,16,0.0,-1,2024-01-20
FluSight-baseline,17,0.0,-1,2024-01-20
FluSight-baseline,18,0.09029345372460497,-1,2024-01-20
FluSight-baseline,19,0.09523809523809523,-1,2024-01-20
FluSight-baseline,20,0.1188118811881188,-1,2024-01-20
FluSight-baseline,21,0.008333333333333333,-1,2024-01-20
FluSight-baseline,22,0.03968253968253968,-1,2024-01-20
FluSight-baseline,23,0.1702127659574468,-1,2024-01-20
FluSight-baseline,24,0.012244897959183673,-1,2024-01-20
FluSight-baseline,25,0.0444015444015444,-1,2024-01-20
FluSight-baseline,26,0.005249343832020997,-1,2024-01-20
FluSight-baseline,27,0.0,-1,2024-01-20
FluSight-baseline,28,0.004347826086956522,-1,2024-01-20
FluSight-baseline,29,0.05063291139240506,-1,2024-01-20
FluSight-baseline,30,0.017543859649122806,-1,2024-01-20
FluSight-baseline,31,0.10909090909090909,-1,2024-01-20
FluSight-baseline,32,0.04827586206896552,-1,2024-01-20
FluSight-baseline,33,0.0,-1,2024-01-20
FluSight-baseline,34,0.017543859649122806,-1,2024-01-20
FluSight-baseline,35,0.0,-1,2024-01-20
FluSight-baseline,36,0.09836065573770492,-1,2024-01-20
FluSight-baseline,37,0.0,-1,2024-01-20
FluSight-baseline,38,0.0,-1,2024-01-20
FluSight-baseline,39,0.05350553505535055,-1,2024-01-20
FluSight-baseline,40,0.08133971291866028,-1,2024-01-20
FluSight-baseline,41,0.0,-1,2024-01-20
FluSight-baseline,42,0.08665511265164645,-1,2024-01-20
FluSight-baseline,44,0.0,-1,2024-01-20
FluSight-baseline,45,0.0,-1,2024-01-20
FluSight-baseline,46,0.0,-1,2024-01-20
FluSight-baseline,47,0.03076923076923077,-1,2024-01-20
FluSight-baseline,48,0.09725050916496945,-1,2024-01-20
FluSight-baseline,49,0.02127659574468085,-1,2024-01-20
FluSight-baseline,50,0.041666666666666664,-1,2024-01-20
FluSight-baseline,51,0.026246719160104987,-1,2024-01-20
FluSight-baseline,53,0.062111801242236024,-1,2024-01-20
FluSight-baseline,54,0.007352941176470588,-1,2024-01-20
FluSight-baseline,55,0.018867924528301886,-1,2024-01-20
FluSight-baseline,56,0.0,-1,2024-01-20
FluSight-baseline,US,0.020433825840930526,-1,2024-01-20
FluSight-baseline,01,0.5128205128205128,1,2024-03-30
FluSight-baseline,02,0.5714285714285714,1,2024-03-30
FluSight-baseline,04,0.2839506172839506,1,2024-03-30
FluSight-baseline,05,0.7833333333333333,1,2024-03-30
FluSight-baseline,06,0.13245033112582782,1,2024-03-30
FluSight-baseline,08,0.9591836734693877,1,2024-03-30
FluSight-baseline,09,0.056818181818181816,1,2024-03-30
FluSight-baseline,10,0.15789473684210525,1,2024-03-30
FluSight-baseline,11,0.13043478260869565,1,2024-03-30
FluSight-baseline,12,0.34615384615384615,1,2024-03-30
FluSight-baseline,13,0.31666666666666665,1,2024-03-30
FluSight-baseline,15,0.3333333333333333,1,2024-03-30
FluSight-baseline,16,0.7741935483870968,1,2024-03-30
FluSight-baseline,17,0.19230769230769232,1,2024-03-30
FluSight-baseline,18,0.06626506024096386,1,2024-03-30
FluSight-baseline,19,0.10975609756097561,1,2024-03-30
FluSight-baseline,20,0.5714285714285714,1,2024-03-30
FluSight-baseline,21,0.14705882352941177,1,2024-03-30
FluSight-baseline,22,0.0,1,2024-03-30
FluSight-baseline,23,0.08333333333333333,1,2024-03-30
FluSight-baseline,24,0.1590909090909091,1,2024-03-30
FluSight-baseline,25,0.09251101321585903,1,2024-03-30
FluSight-baseline,26,0.08533916849015317,1,2024-03-30
FluSight-baseline,27,0.1875,1,2024-03-30
FluSight-baseline,28,0.11320754716981132,1,2024-03-30
FluSight-baseline,29,0.3287671232876712,1,2024-03-30
FluSight-baseline,30,1.4285714285714286,1,2024-03-30
FluSight-baseline,31,0.16666666666666666,1,2024-03-30
FluSight-baseline,32,0.22857142857142856,1,2024-03-30
FluSight-baseline,33,0.5625,1,2024-03-30
FluSight-baseline,34,0.10714285714285714,1,2024-03-30
FluSight-baseline,35,0.3902439024390244,1,2024-03-30
FluSight-baseline,36,0.1192214111922141,1,2024-03-30
FluSight-baseline,37,0.07792207792207792,1,2024-03-30
FluSight-baseline,38,0.0,1,2024-03-30
FluSight-baseline,39,0.041666666666666664,1,2024-03-30
FluSight-baseline,40,0.42857142857142855,1,2024-03-30
FluSight-baseline,41,0.9803921568627451,1,2024-03-30
FluSight-baseline,42,0.3359375,1,2024-03-30
FluSight-baseline,44,0.125,1,2024-03-30
FluSight-baseline,45,0.5227272727272727,1,2024-03-30
FluSight-baseline,46,0.5945945945945946,1,2024-03-30
FluSight-baseline,47,0.17647058823529413,1,2024-03-30
FluSight-baseline,48,0.2792207792207792,1,2024-03-30
FluSight-baseline,49,1.4,1,2024-03-30
FluSight-baseline,50,1.3333333333333333,1,2024-03-30
FluSight-baseline,51,0.24203821656050956,1,2024-03-30
FluSight-baseline,53,0.8837209302325582,1,2024-03-30
FluSight-baseline,54,0.17647058823529413,1,2024-03-30
FluSight-baseline,55,0.07258064516129033,1,2024-03-30
FluSight-baseline,56,0.2857142857142857,1,2024-03-30
FluSight-baseline,US,0.1672253993295208,1,2024-03-30
MOBS-GLEAM_FLUH,01,0.028735632183908046,-1,2024-01-13
MOBS-GLEAM_FLUH,02,1.0,-1,2024-01-13
MOBS-GLEAM_FLUH,04,0.02866593164277839,-1,2024-01-13
MOBS-GLEAM_FLUH,05,0.03418803418803419,-1,2024-01-13
MOBS-GLEAM_FLUH,06,0.12585034013605442,-1,2024-01-13
MOBS-GLEAM_FLUH,08,0.03571428571428571,-1,2024-01-13
MOBS-GLEAM_FLUH,09,0.08982035928143713,-1,2024-01-13
MOBS-GLEAM_FLUH,10,0.10416666666666667,-1,2024-01-13
MOBS-GLEAM_FLUH,11,0.03636363636363636,-1,2024-01-13
MOBS-GLEAM_FLUH,12,0.10183875530410184,-1,2024-01-13
MOBS-GLEAM_FLUH,13,0.17941952506596306,-1,2024-01-13
MOBS-GLEAM_FLUH,15,0.2,-1,2024-01-13
MOBS-GLEAM_FLUH,16,0.03821656050955414,-1,2024-01-13
MOBS-GLEAM_FLUH,17,0.07632093933463796,-1,2024-01-13
MOBS-GLEAM_FLUH,18,0.10748560460652591,-1,2024-01-13
MOBS-GLEAM_FLUH,19,0.10638297872340426,-1,2024-01-13
MOBS-GLEAM_FLUH,20,0.053763440860215055,-1,2024-01-13
MOBS-GLEAM_FLUH,21,0.0472972972972973,-1,2024-01-13
MOBS-GLEAM_FLUH,22,0.02631578947368421,-1,2024-01-13
MOBS-GLEAM_FLUH,23,0.017241379310344827,-1,2024-01-13
MOBS-GLEAM_FLUH,24,0.037267080745341616,-1,2024-01-13
MOBS-GLEAM_FLUH,25,0.028391167192429023,-1,2024-01-13
MOBS-GLEAM_FLUH,26,0.04225352112676056,-1,2024-01-13
MOBS-GLEAM_FLUH,27,0.06547619047619048,-1,2024-01-13
MOBS-GLEAM_FLUH,28,0.07604562737642585,-1,2024-01-13
MOBS-GLEAM_FLUH,29,0.002898550724637681,-1,2024-01-13
MOBS-GLEAM_FLUH,30,0.06201550387596899,-1,2024-01-13
MOBS-GLEAM_FLUH,31,0.14,-1,2024-01-13
MOBS-GLEAM_FLUH,32,0.13986013986013987,-1,2024-01-13
MOBS-GLEAM_FLUH,33,0.17391304347826086,-1,2024-01-13
MOBS-GLEAM_FLUH,34,0.08545727136431784,-1,2024-01-13
MOBS-GLEAM_FLUH,35,0.026200873362445413,-1,2024-01-13
MOBS-GLEAM_FLUH,36,0.053208137715179966,-1,2024-01-13
MOBS-GLEAM_FLUH,37,0.13093709884467267,-1,2024-01-13
MOBS-GLEAM_FLUH,38,0.15384615384615385,-1,2024-01-13
MOBS-GLEAM_FLUH,39,0.09430604982206406,-1,2024-01-13
MOBS-GLEAM_FLUH,40,0.022988505747126436,-1,2024-01-13
MOBS-GLEAM_FLUH,41,0.04225352112676056,-1,2024-01-13
MOBS-GLEAM_FLUH,42,0.19185282522996058,-1,2024-01-13
MOBS-GLEAM_FLUH,44,0.0,-1,2024-01-13
MOBS-GLEAM_FLUH,45,0.09725158562367865,-1,2024-01-13
MOBS-GLEAM_FLUH,46,0.018518518518518517,-1,2024-01-13
MOBS-GLEAM_FLUH,47,0.04852320675105485,-1,2024-01-13
MOBS-GLEAM_FLUH,48,0.1605351170568562,-1,2024-01-13
MOBS-GLEAM_FLUH,49,0.1111111111111111,-1,2024-01-13
MOBS-GLEAM_FLUH,50,0.06666666666666667,-1,2024-01-13
MOBS-GLEAM_FLUH,51,0.14684014869888476,-1,2024-01-13
MOBS-GLEAM_FLUH,53,0.04784688995215311,-1,2024-01-13
MOBS-GLEAM_FLUH,54,0.023668639053254437,-1,2024-01-13
MOBS-GLEAM_FLUH,55,0.11693548387096774,-1,2024-01-13
MOBS-GLEAM_FLUH,56,0.12195121951219512,-1,2024-01-13
MOBS-GLEAM_FLUH,US,0.02532228360957643,-1,2024-01-13
MOBS-GLEAM_FLUH,01,0.03173333333333339,-1,2024-05-04
MOBS-GLEAM_FLUH,02,0.4,-1,2024-05-04
MOBS-GLEAM_FLUH,04,0.23809523809523808,-1,2024-05-04
MOBS-GLEAM_FLUH,05,0.0042333333333332964,-1,2024-05-04
MOBS-GLEAM_FLUH,06,0.08735256410256416,-1,2024-05-04
MOBS-GLEAM_FLUH,08,0.08695652173913043,-1,2024-05-04
MOBS-GLEAM_FLUH,09,0.07835937500000001,-1,2024-05-04
MOBS-GLEAM_FLUH,10,0.5,-1,2024-05-04
MOBS-GLEAM_FLUH,11,0.25,-1,2024-05-04
MOBS-GLEAM_FLUH,12,0.017950381679389216,-1,2024-05-04
MOBS-GLEAM_FLUH,13,0.07802857142857147,-1,2024-05-04
MOBS-GLEAM_FLUH,15,0.0617857142857143,-1,2024-05-04
MOBS-GLEAM_FLUH,16,0.05918749999999995,-1,2024-05-04
MOBS-GLEAM_FLUH,17,0.044579545454545476,-1,2024-05-04
MOBS-GLEAM_FLUH,18,0.13067391304347833,-1,2024-05-04
MOBS-GLEAM_FLUH,19,0.09090909090909091,-1,2024-05-04
MOBS-GLEAM_FLUH,20,0.11544444444444447,-1,2024-05-04
MOBS-GLEAM_FLUH,21,0.04915999999999997,-1,2024-05-04
MOBS-GLEAM_FLUH,22,0.011882352941176573,-1,2024-05-04
MOBS-GLEAM_FLUH,23,0.14285714285714285,-1,2024-05-04
MOBS-GLEAM_FLUH,24,0.029199999999999983,-1,2024-05-04
MOBS-GLEAM_FLUH,25,0.03336231884057981,-1,2024-05-04
MOBS-GLEAM_FLUH,26,0.044886178861788625,-1,2024-05-04
MOBS-GLEAM_FLUH,27,0.02684615384615377,-1,2024-05-04
MOBS-GLEAM_FLUH,28,0.010809523809523824,-1,2024-05-04
MOBS-GLEAM_FLUH,29,0.09598305084745758,-1,2024-05-04
MOBS-GLEAM_FLUH,30,0.0,-1,2024-05-04
MOBS-GLEAM_FLUH,31,0.05917647058823531,-1,2024-05-04
MOBS-GLEAM_FLUH,32,0.0545238095238095,-1,2024-05-04
MOBS-GLEAM_FLUH,33,0.25,-1,2024-05-04
MOBS-GLEAM_FLUH,34,0.11119101123595507,-1,2024-05-04
MOBS-GLEAM_FLUH,35,0.2,-1,2024-05-04
MOBS-GLEAM_FLUH,36,0.08902439024390241,-1,2024-05-04
MOBS-GLEAM_FLUH,37,0.015076923076923055,-1,2024-05-04
MOBS-GLEAM_FLUH,38,0.0,-1,2024-05-04
MOBS-GLEAM_FLUH,39,0.14102564102564102,-1,2024-05-04
MOBS-GLEAM_FLUH,40,0.17711111111111114,-1,2024-05-04
MOBS-GLEAM_FLUH,41,0.20300000000000012,-1,2024-05-04
MOBS-GLEAM_FLUH,42,0.3004137931034484,-1,2024-05-04
MOBS-GLEAM_FLUH,44,0.14285714285714285,-1,2024-05-04
MOBS-GLEAM_FLUH,45,0.4050666666666667,-1,2024-05-04
MOBS-GLEAM_FLUH,46,0.0,-1,2024-05-04
MOBS-GLEAM_FLUH,47,0.1344901960784314,-1,2024-05-04
MOBS-GLEAM_FLUH,48,0.07602339181286549,-1,2024-05-04
MOBS-GLEAM_FLUH,49,0.16666666666666666,-1,2024-05-04
MOBS-GLEAM_FLUH,50,0.16666666666666666,-1,2024-05-04
MOBS-GLEAM_FLUH,51,0.02229310344827585,-1,2024-05-04
MOBS-GLEAM_FLUH,53,0.05183783783783782,-1,2024-05-04
MOBS-GLEAM_FLUH,54,0.137090909090909,-1,2024-05-04
MOBS-GLEAM_FLUH,55,0.003648648648648595,-1,2024-05-04
MOBS-GLEAM_FLUH,56,0.0,-1,2024-05-04
MOBS-GLEAM_FLUH,US,0.06152148760330581,-1,2024-05-04
MOBS-GLEAM_FLUH,01,0.4461538461538462,3,2024-02-24
MOBS-GLEAM_FLUH,02,0.7777777777777778,3,2024-02-24
MOBS-GLEAM_FLUH,04,0.7910447761194029,3,2024-02-24
MOBS-GLEAM_FLUH,05,0.7210526315789474,3,2024-02-24
MOBS-GLEAM_FLUH,06,0.21808510638297873,3,2024-02-24
MOBS-GLEAM_FLUH,08,0.7083333333333334,3,2024-02-24
MOBS-GLEAM_FLUH,09,0.6666666666666666,3,2024-02-24
MOBS-GLEAM_FLUH,10,0.5555555555555556,3,2024-02-24
MOBS-GLEAM_FLUH,11,0.7857142857142857,3,2024-02-24
MOBS-GLEAM_FLUH,12,0.4437984496124031,3,2024-02-24
MOBS-GLEAM_FLUH,13,0.47058823529411764,3,2024-02-24
MOBS-GLEAM_FLUH,15,0.5555555555555556,3,2024-02-24
MOBS-GLEAM_FLUH,16,0.8529411764705882,3,2024-02-24
MOBS-GLEAM_FLUH,17,0.68,3,2024-02-24
MOBS-GLEAM_FLUH,18,0.7490909090909091,3,2024-02-24
MOBS-GLEAM_FLUH,19,0.6260869565217392,3,2024-02-24
MOBS-GLEAM_FLUH,20,0.25263157894736843,3,2024-02-24
MOBS-GLEAM_FLUH,21,0.5211267605633803,3,2024-02-24
MOBS-GLEAM_FLUH,22,0.525,3,2024-02-24
MOBS-GLEAM_FLUH,23,0.18181818181818182,3,2024-02-24
MOBS-GLEAM_FLUH,24,0.7280701754385965,3,2024-02-24
MOBS-GLEAM_FLUH,25,0.718266253869969,3,2024-02-24
MOBS-GLEAM_FLUH,26,0.67779632721202,3,2024-02-24
MOBS-GLEAM_FLUH,27,0.6341463414634146,3,2024-02-24
MOBS-GLEAM_FLUH,28,0.509090909090909,3,2024-02-24
MOBS-GLEAM_FLUH,29,0.6798561151079137,3,2024-02-24
MOBS-GLEAM_FLUH,30,0.7428571428571429,3,2024-02-24
MOBS-GLEAM_FLUH,31,0.6811594202898551,3,2024-02-24
MOBS-GLEAM_FLUH,32,0.5,3,2024-02-24
MOBS-GLEAM_FLUH,33,0.7105263157894737,3,2024-02-24
MOBS-GLEAM_FLUH,34,0.6972477064220184,3,2024-02-24
MOBS-GLEAM_FLUH,35,0.7333333333333333,3,2024-02-24
MOBS-GLEAM_FLUH,36,0.6352657004830918,3,2024-02-24
MOBS-GLEAM_FLUH,37,0.6702127659574468,3,2024-02-24
MOBS-GLEAM_FLUH,38,0.6896551724137931,3,2024-02-24
MOBS-GLEAM_FLUH,39,0.5322128851540616,3,2024-02-24
MOBS-GLEAM_FLUH,40,0.302158273381295,3,2024-02-24
MOBS-GLEAM_FLUH,41,0.5441176470588235,3,2024-02-24
MOBS-GLEAM_FLUH,42,0.6531165311653117,3,2024-02-24
MOBS-GLEAM_FLUH,44,0.7142857142857143,3,2024-02-24
MOBS-GLEAM_FLUH,45,0.6216216216216216,3,2024-02-24
MOBS-GLEAM_FLUH,46,0.8604651162790697,3,2024-02-24
MOBS-GLEAM_FLUH,47,0.5968992248062015,3,2024-02-24
MOBS-GLEAM_FLUH,48,0.4033457249070632,3,2024-02-24
MOBS-GLEAM_FLUH,49,0.3076923076923077,3,2024-02-24
MOBS-GLEAM_FLUH,50,0.75,3,2024-02-24
MOBS-GLEAM_FLUH,51,0.582089552238806,3,2024-02-24
MOBS-GLEAM_FLUH,53,0.5294117647058824,3,2024-02-24
MOBS-GLEAM_FLUH,54,0.693069306930693,3,2024-02-24
MOBS-GLEAM_FLUH,55,0.7377049180327869,3,2024-02-24
MOBS-GLEAM_FLUH,56,0.36363636363636365,3,2024-02-24
MOBS-GLEAM_FLUH,US,0.6007646095030038,3,2024-02-24
MOBS-GLEAM_FLUH,01,0.27461139896373055,0,2024-12-14
MOBS-GLEAM_FLUH,02,0.4,0,2024-12-14
MOBS-GLEAM_FLUH,04,0.12060301507537688,0,2024-12-14
MOBS-GLEAM_FLUH,05,0.5121951219512195,0,2024-12-14
MOBS-GLEAM_FLUH,06,0.075,0,2024-12-14
MOBS-GLEAM_FLUH,08,0.09375,0,2024-12-14
MOBS-GLEAM_FLUH,09,0.20833333333333334,0,2024-12-14
MOBS-GLEAM_FLUH,10,0.2,0,2024-12-14
MOBS-GLEAM_FLUH,11,0.5,0,2024-12-14
MOBS-GLEAM_FLUH,12,0.017341040462427744,0,2024-12-14
MOBS-GLEAM_FLUH,13,0.5794392523364486,0,2024-12-14
MOBS-GLEAM_FLUH,15,0.38235294117647056,0,2024-12-14
MOBS-GLEAM_FLUH,16,0.102803738317757,0,2024-12-14
MOBS-GLEAM_FLUH,17,0.5271966527196653,0,2024-12-14
MOBS-GLEAM_FLUH,18,0.4785714285714286,0,2024-12-14
MOBS-GLEAM_FLUH,19,0.2608695652173913,0,2024-12-14
MOBS-GLEAM_FLUH,20,0.5795454545454546,0,2024-12-14
MOBS-GLEAM_FLUH,21,0.3291139240506329,0,2024-12-14
MOBS-GLEAM_FLUH,22,0.1984126984126984,0,2024-12-14
MOBS-GLEAM_FLUH,23,1.5,0,2024-12-14
MOBS-GLEAM_FLUH,24,0.5616438356164384,0,2024-12-14
MOBS-GLEAM_FLUH,25,0.23809523809523808,0,2024-12-14
MOBS-GLEAM_FLUH,26,0.49101796407185627,0,2024-12-14
MOBS-GLEAM_FLUH,27,0.34782608695652173,0,2024-12-14
MOBS-GLEAM_FLUH,28,0.3114754098360656,0,2024-12-14
MOBS-GLEAM_FLUH,29,0.32098765432098764,0,2024-12-14
MOBS-GLEAM_FLUH,30,0.6666666666666666,0,2024-12-14
MOBS-GLEAM_FLUH,31,0.5263157894736842,0,2024-12-14
MOBS-GLEAM_FLUH,32,0.18584070796460178,0,2024-12-14
MOBS-GLEAM_FLUH,33,0.19047619047619047,0,2024-12-14
MOBS-GLEAM_FLUH,34,0.25862068965517243,0,2024-12-14
MOBS-GLEAM_FLUH,35,0.42592592592592593,0,2024-12-14
MOBS-GLEAM_FLUH,36,0.1619718309859155,0,2024-12-14
MOBS-GLEAM_FLUH,37,0.6416184971098265,0,2024-12-14
MOBS-GLEAM_FLUH,39,0.41721854304635764,0,2024-12-14
MOBS-GLEAM_FLUH,40,0.2631578947368421,0,2024-12-14
MOBS-GLEAM_FLUH,41,0.4720812182741117,0,2024-12-14
MOBS-GLEAM_FLUH,42,0.4044943820224719,0,2024-12-14
MOBS-GLEAM_FLUH,44,0.6428571428571429,0,2024-12-14
MOBS-GLEAM_FLUH,45,0.35064935064935066,0,2024-12-14
MOBS-GLEAM_FLUH,46,0.75,0,2024-12-14
MOBS-GLEAM_FLUH,47,0.5488372093023256,0,2024-12-14
MOBS-GLEAM_FLUH,48,0.028288543140028287,0,2024-12-14
MOBS-GLEAM_FLUH,49,0.28735632183908044,0,2024-12-14
MOBS-GLEAM_FLUH,50,0.875,0,2024-12-14
MOBS-GLEAM_FLUH,51,0.45714285714285713,0,2024-12-14
MOBS-GLEAM_FLUH,53,0.6129032258064516,0,2024-12-14
MOBS-GLEAM_FLUH,54,0.3333333333333333,0,2024-12-14
MOBS-GLEAM_FLUH,55,0.5606060606060606,0,2024-12-14
MOBS-GLEAM_FLUH,56,0.8064516129032258,0,2024-12-14
MOBS-GLEAM_FLUH,US,0.25557986870897154,0,2024-12-14
FluSight-baseline,01,0.5,3,2024-01-27
FluSight-baseline,02,3.5,3,2024-01-27
FluSight-baseline,04,2.4362745098039214,3,2024-01-27
FluSight-baseline,05,0.10077519379844961,3,2024-01-27
FluSight-baseline,06,2.0146198830409356,3,2024-01-27
FluSight-baseline,08,0.40875912408759124,3,2024-01-27
FluSight-baseline,09,0.07563025210084033,3,2024-01-27
FluSight-baseline,10,0.05555555555555555,3,2024-01-27
FluSight-baseline,11,0.47368421052631576,3,2024-01-27
FluSight-baseline,12,0.34365781710914456,3,2024-01-27
FluSight-baseline,13,0.7451737451737451,3,2024-01-27
FluSight-baseline,15,1.3,3,2024-01-27
FluSight-baseline,16,0.4915254237288136,3,2024-01-27
FluSight-baseline,17,0.2633587786259542,3,2024-01-27
FluSight-baseline,18,0.18906605922551253,3,2024-01-27
FluSight-baseline,19,0.2661290322580645,3,2024-01-27
FluSight-baseline,20,0.4144144144144144,3,2024-01-27
FluSight-baseline,21,0.29432624113475175,3,2024-01-27
FluSight-baseline,22,0.6588235294117647,3,2024-01-27
FluSight-baseline,23,0.5348837209302325,3,2024-01-27
FluSight-baseline,24,0.6097560975609756,3,2024-01-27
FluSight-baseline,25,0.21484375,3,2024-01-27
FluSight-baseline,26,0.5558441558441558,3,2024-01-27
FluSight-baseline,27,0.2832369942196532,3,2024-01-27
FluSight-baseline,28,0.8829787234042553,3,2024-01-27
FluSight-baseline,29,0.3107344632768362,3,2024-01-27
FluSight-baseline,30,2.0416666666666665,3,2024-01-27
FluSight-baseline,31,0.35185185185185186,3,2024-01-27
FluSight-baseline,32,0.7843137254901961,3,2024-01-27
FluSight-baseline,33,0.2682926829268293,3,2024-01-27
FluSight-baseline,34,0.1837837837837838,3,2024-01-27
FluSight-baseline,35,0.4931506849315068,3,2024-01-27
FluSight-baseline,36,0.019011406844106463,3,2024-01-27
FluSight-baseline,37,0.7318435754189944,3,2024-01-27
FluSight-baseline,38,0.1724137931034483,3,2024-01-27
FluSight-baseline,39,0.26557377049180325,3,2024-01-27
FluSight-baseline,40,0.38046272493573263,3,2024-01-27
FluSight-baseline,41,0.2923076923076923,3,2024-01-27
FluSight-baseline,42,0.058823529411764705,3,2024-01-27
FluSight-baseline,44,0.3793103448275862,3,2024-01-27
FluSight-baseline,45,0.5153846153846153,3,2024-01-27
FluSight-baseline,46,0.38461538461538464,3,2024-01-27
FluSight-baseline,47,0.8307692307692308,3,2024-01-27
FluSight-baseline,48,0.14577777777777778,3,2024-01-27
FluSight-baseline,49,0.47368421052631576,3,2024-01-27
FluSight-baseline,50,0.23809523809523808,3,2024-01-27
FluSight-baseline,51,0.5743589743589743,3,2024-01-27
FluSight-baseline,53,0.9863013698630136,3,2024-01-27
FluSight-baseline,54,0.20108695652173914,3,2024-01-27
FluSight-baseline,55,0.15789473684210525,3,2024-01-27
FluSight-baseline,56,0.4772727272727273,3,2024-01-27
FluSight-baseline,US,0.1397501572750966,3,2024-01-27
MOBS-GLEAM_FLUH,01,0.0034714285714285,1,2024-03-16
MOBS-GLEAM_FLUH,02,0.47240000000000004,1,2024-03-16
MOBS-GLEAM_FLUH,04,0.3487358490566037,1,2024-03-16
MOBS-GLEAM_FLUH,05,0.5661650485436893,1,2024-03-16
MOBS-GLEAM_FLUH,06,0.07495999999999997,1,2024-03-16
MOBS-GLEAM_FLUH,08,0.5303298969072165,1,2024-03-16
MOBS-GLEAM_FLUH,09,0.5850361445783132,1,2024-03-16
