Model,location,target_end_date,wis,horizon,reference_date,baseline,wis_baseline,wis_ratio
MIGHTE-Nsemble,56,2024-01-27,5.524826894321155,2,2024-01-13,FluSight-baseline,36.90088976757159,0.14972069587266046
MOBS-GLEAM_FLUH,56,2024-01-27,4.147391304347827,2,2024-01-13,FluSight-baseline,36.90088976757159,0.11239271818297844
NU_UCSD-GLEAM_AI_FLUH,56,2024-01-27,4.1519904347826095,2,2024-01-13,FluSight-baseline,36.90088976757159,0.11251735285882912
CEPH-Rtrend_fluH,72,2024-01-27,8.803819565217394,2,2024-01-13,FluSight-baseline,5.866325044793924,1.5007384517553033
FluSight-ensemble,72,2024-01-27,5.745896220191151,2,2024-01-13,FluSight-baseline,5.866325044793924,0.9794711640280404
MIGHTE-Nsemble,72,2024-01-27,4.942982045839779,2,2024-01-13,FluSight-baseline,5.866325044793924,0.8426028234194819
CEPH-Rtrend_fluH,US,2024-01-27,2795.706506521739,2,2024-01-13,FluSight-baseline,4895.3328794540985,0.5710963024098784
FluSight-ensemble,US,2024-01-27,3102.659961750776,2,2024-01-13,FluSight-baseline,4895.3328794540985,0.6337995879244004
MIGHTE-Nsemble,US,2024-01-27,1698.268169499906,2,2024-01-13,FluSight-baseline,4895.3328794540985,0.3469157688188281
MOBS-GLEAM_FLUH,US,2024-01-27,2959.7339130434784,2,2024-01-13,FluSight-baseline,4895.3328794540985,0.6046031977652829
NU_UCSD-GLEAM_AI_FLUH,US,2024-01-27,3975.78456,2,2024-01-13,FluSight-baseline,4895.3328794540985,0.8121581632755807
CEPH-Rtrend_fluH,01,2024-01-20,83.9204347826087,2,2024-01-06,FluSight-baseline,88.67336621920568,0.9463995601018748
FluSight-ensemble,01,2024-01-20,92.55382109419614,2,2024-01-06,FluSight-baseline,88.67336621920568,1.0437612221171095
MIGHTE-Nsemble,01,2024-01-20,8.422729450445534,2,2024-01-06,FluSight-baseline,88.67336621920568,0.09498601225563108
MOBS-GLEAM_FLUH,01,2024-01-20,128.26956521739135,2,2024-01-06,FluSight-baseline,88.67336621920568,1.4465399328621582
NU_UCSD-GLEAM_AI_FLUH,01,2024-01-20,92.25463869565219,2,2024-01-06,FluSight-baseline,88.67336621920568,1.0403872394738394
CEPH-Rtrend_fluH,02,2024-01-20,2.9572000000000003,2,2024-01-06,FluSight-baseline,2.0211967942070728,1.4630935535201692
FluSight-ensemble,02,2024-01-20,1.9352302560121972,2,2024-01-06,FluSight-baseline,2.0211967942070728,0.9574675071515731
MIGHTE-Nsemble,02,2024-01-20,5.814068687532146,2,2024-01-06,FluSight-baseline,2.0211967942070728,2.8765475505382634
MOBS-GLEAM_FLUH,02,2024-01-20,1.2095652173913045,2,2024-01-06,FluSight-baseline,2.0211967942070728,0.5984401028430406
NU_UCSD-GLEAM_AI_FLUH,02,2024-01-20,2.7183552173913044,2,2024-01-06,FluSight-baseline,2.0211967942070728,1.344923574578363
CEPH-Rtrend_fluH,04,2024-01-20,102.48331521739131,2,2024-01-06,FluSight-baseline,341.8440480430674,0.29979552314592267
FluSight-ensemble,04,2024-01-20,199.73467796149598,2,2024-01-06,FluSight-baseline,341.8440480430674,0.5842859605276272
MIGHTE-Nsemble,04,2024-01-20,63.89185178211414,2,2024-01-06,FluSight-baseline,341.8440480430674,0.18690350804079142
MOBS-GLEAM_FLUH,04,2024-01-20,82.50130434782609,2,2024-01-06,FluSight-baseline,341.8440480430674,0.24134193595037268
NU_UCSD-GLEAM_AI_FLUH,04,2024-01-20,60.49554565217392,2,2024-01-06,FluSight-baseline,341.8440480430674,0.1769682578897859
CEPH-Rtrend_fluH,05,2024-01-20,49.00065217391306,2,2024-01-06,FluSight-baseline,25.40907599728171,1.9284704480853692
FluSight-ensemble,05,2024-01-20,44.81415649515876,2,2024-01-06,FluSight-baseline,25.40907599728171,1.76370665741458
MIGHTE-Nsemble,05,2024-01-20,32.89415315328069,2,2024-01-06,FluSight-baseline,25.40907599728171,1.2945828158725543
MOBS-GLEAM_FLUH,05,2024-01-20,74.21999999999998,2,2024-01-06,FluSight-baseline,25.40907599728171,2.9210035031553336
NU_UCSD-GLEAM_AI_FLUH,05,2024-01-20,456.1830886956522,2,2024-01-06,FluSight-baseline,25.40907599728171,17.953548910808685
CEPH-Rtrend_fluH,06,2024-01-20,439.46625869565213,2,2024-01-06,FluSight-baseline,436.70716257990836,1.006317954803956
FluSight-ensemble,06,2024-01-20,443.27383394021416,2,2024-01-06,FluSight-baseline,436.70716257990836,1.0150367841954144
MIGHTE-Nsemble,06,2024-01-20,322.1968826273469,2,2024-01-06,FluSight-baseline,436.70716257990836,0.7377870349639424
MOBS-GLEAM_FLUH,06,2024-01-20,525.5382608695652,2,2024-01-06,FluSight-baseline,436.70716257990836,1.2034111319926029
NU_UCSD-GLEAM_AI_FLUH,06,2024-01-20,1444.4881065217392,2,2024-01-06,FluSight-baseline,436.70716257990836,3.307681280032653
CEPH-Rtrend_fluH,08,2024-01-20,57.828486956521736,2,2024-01-06,FluSight-baseline,106.23188317348388,0.5443609322267581
FluSight-ensemble,08,2024-01-20,69.60267146666419,2,2024-01-06,FluSight-baseline,106.23188317348388,0.6551956850185768
MIGHTE-Nsemble,08,2024-01-20,40.91527097905596,2,2024-01-06,FluSight-baseline,106.23188317348388,0.38515057586090745
MOBS-GLEAM_FLUH,08,2024-01-20,53.918695652173916,2,2024-01-06,FluSight-baseline,106.23188317348388,0.5075566208698478
NU_UCSD-GLEAM_AI_FLUH,08,2024-01-20,24.588846521739132,2,2024-01-06,FluSight-baseline,106.23188317348388,0.23146390506495942
CEPH-Rtrend_fluH,09,2024-01-20,37.49565217391304,2,2024-01-06,FluSight-baseline,42.81514975060621,0.8757566513797408
FluSight-ensemble,09,2024-01-20,73.92317098485098,2,2024-01-06,FluSight-baseline,42.81514975060621,1.7265657463642137
MIGHTE-Nsemble,09,2024-01-20,69.99852607672224,2,2024-01-06,FluSight-baseline,42.81514975060621,1.6349008816845525
MOBS-GLEAM_FLUH,09,2024-01-20,70.74434782608697,2,2024-01-06,FluSight-baseline,42.81514975060621,1.6523204575521848
NU_UCSD-GLEAM_AI_FLUH,09,2024-01-20,104.92693913043477,2,2024-01-06,FluSight-baseline,42.81514975060621,2.4506965347925505
CEPH-Rtrend_fluH,10,2024-01-20,24.592608695652174,2,2024-01-06,FluSight-baseline,18.894638011488812,1.301565485440829
FluSight-ensemble,10,2024-01-20,26.005915248520292,2,2024-01-06,FluSight-baseline,18.894638011488812,1.3763648307370322
MIGHTE-Nsemble,10,2024-01-20,16.609553842196277,2,2024-01-06,FluSight-baseline,18.894638011488812,0.8790617651471757
MOBS-GLEAM_FLUH,10,2024-01-20,53.59913043478261,2,2024-01-06,FluSight-baseline,18.894638011488812,2.836737618481596
NU_UCSD-GLEAM_AI_FLUH,10,2024-01-20,262.6833130434783,2,2024-01-06,FluSight-baseline,18.894638011488812,13.90253218313866
CEPH-Rtrend_fluH,11,2024-01-20,11.545217391304352,2,2024-01-06,FluSight-baseline,16.71266312369645,0.6908065642114624
FluSight-ensemble,11,2024-01-20,15.27983688241863,2,2024-01-06,FluSight-baseline,16.71266312369645,0.9142670302947558
MIGHTE-Nsemble,11,2024-01-20,3.70593390949843,2,2024-01-06,FluSight-baseline,16.71266312369645,0.2217440680799628
MOBS-GLEAM_FLUH,11,2024-01-20,21.573913043478264,2,2024-01-06,FluSight-baseline,16.71266312369645,1.2908722496110852
NU_UCSD-GLEAM_AI_FLUH,11,2024-01-20,46.636389130434786,2,2024-01-06,FluSight-baseline,16.71266312369645,2.7904822101218723
CEPH-Rtrend_fluH,12,2024-01-20,154.59372173913042,2,2024-01-06,FluSight-baseline,320.6914607400424,0.48206372998639513
FluSight-ensemble,12,2024-01-20,287.5167399785714,2,2024-01-06,FluSight-baseline,320.6914607400424,0.8965525284492595
MIGHTE-Nsemble,12,2024-01-20,528.1716980916109,2,2024-01-06,FluSight-baseline,320.6914607400424,1.6469777426339247
MOBS-GLEAM_FLUH,12,2024-01-20,124.31782608695652,2,2024-01-06,FluSight-baseline,320.6914607400424,0.38765555465703694
NU_UCSD-GLEAM_AI_FLUH,12,2024-01-20,238.33011826086954,2,2024-01-06,FluSight-baseline,320.6914607400424,0.7431757543867491
CEPH-Rtrend_fluH,13,2024-01-20,67.1191304347826,2,2024-01-06,FluSight-baseline,176.10103613770923,0.38113989506737556
FluSight-ensemble,13,2024-01-20,119.48435874247107,2,2024-01-06,FluSight-baseline,176.10103613770923,0.6784988967869304
MIGHTE-Nsemble,13,2024-01-20,53.3002276603162,2,2024-01-06,FluSight-baseline,176.10103613770923,0.3026684500517985
MOBS-GLEAM_FLUH,13,2024-01-20,97.98347826086955,2,2024-01-06,FluSight-baseline,176.10103613770923,0.5564048935194649
NU_UCSD-GLEAM_AI_FLUH,13,2024-01-20,50.19613217391305,2,2024-01-06,FluSight-baseline,176.10103613770923,0.28504166287051363
CEPH-Rtrend_fluH,15,2024-01-20,4.9791304347826095,2,2024-01-06,FluSight-baseline,5.250538913128262,0.9483084531252531
FluSight-ensemble,15,2024-01-20,4.913473884590103,2,2024-01-06,FluSight-baseline,5.250538913128262,0.9358037271763908
MIGHTE-Nsemble,15,2024-01-20,8.54286161372347,2,2024-01-06,FluSight-baseline,5.250538913128262,1.627044719612153
MOBS-GLEAM_FLUH,15,2024-01-20,2.7521739130434786,2,2024-01-06,FluSight-baseline,5.250538913128262,0.5241697963921457
NU_UCSD-GLEAM_AI_FLUH,15,2024-01-20,7.974506086956523,2,2024-01-06,FluSight-baseline,5.250538913128262,1.5187976356136224
CEPH-Rtrend_fluH,16,2024-01-20,7.968749999999999,2,2024-01-06,FluSight-baseline,27.133246518986933,0.29368951461166787
FluSight-ensemble,16,2024-01-20,49.264769662139344,2,2024-01-06,FluSight-baseline,27.133246518986933,1.8156607108428957
MIGHTE-Nsemble,16,2024-01-20,46.90583608898333,2,2024-01-06,FluSight-baseline,27.133246518986933,1.7287218489007647
MOBS-GLEAM_FLUH,16,2024-01-20,43.14391304347827,2,2024-01-06,FluSight-baseline,27.133246518986933,1.590075592807798
NU_UCSD-GLEAM_AI_FLUH,16,2024-01-20,51.86291130434783,2,2024-01-06,FluSight-baseline,27.133246518986933,1.9114156231933364
CEPH-Rtrend_fluH,17,2024-01-20,225.02518043478264,2,2024-01-06,FluSight-baseline,138.60232570934406,1.623531057528368
FluSight-ensemble,17,2024-01-20,261.43355089621866,2,2024-01-06,FluSight-baseline,138.60232570934406,1.8862133052836196
MIGHTE-Nsemble,17,2024-01-20,142.09270438276934,2,2024-01-06,FluSight-baseline,138.60232570934406,1.0251826847461765
MOBS-GLEAM_FLUH,17,2024-01-20,324.4047826086957,2,2024-01-06,FluSight-baseline,138.60232570934406,2.3405435727607387
NU_UCSD-GLEAM_AI_FLUH,17,2024-01-20,441.7410308695653,2,2024-01-06,FluSight-baseline,138.60232570934406,3.1871112451310384
CEPH-Rtrend_fluH,18,2024-01-20,133.28831521739133,2,2024-01-06,FluSight-baseline,142.29081249101623,0.9367317037831007
FluSight-ensemble,18,2024-01-20,166.55355983340726,2,2024-01-06,FluSight-baseline,142.29081249101623,1.170515206973907
MIGHTE-Nsemble,18,2024-01-20,112.46655060456736,2,2024-01-06,FluSight-baseline,142.29081249101623,0.7903992438841976
MOBS-GLEAM_FLUH,18,2024-01-20,111.99521739130437,2,2024-01-06,FluSight-baseline,142.29081249101623,0.787086779748168
NU_UCSD-GLEAM_AI_FLUH,18,2024-01-20,139.61373521739134,2,2024-01-06,FluSight-baseline,142.29081249101623,0.9811858740085984
CEPH-Rtrend_fluH,19,2024-01-20,10.87776956521739,2,2024-01-06,FluSight-baseline,9.44499038346905,1.1516972621016153
FluSight-ensemble,19,2024-01-20,12.955548384807615,2,2024-01-06,FluSight-baseline,9.44499038346905,1.3716846559720026
MIGHTE-Nsemble,19,2024-01-20,62.54763946906253,2,2024-01-06,FluSight-baseline,9.44499038346905,6.62230843331885
MOBS-GLEAM_FLUH,19,2024-01-20,19.04217391304348,2,2024-01-06,FluSight-baseline,9.44499038346905,2.016113636957403
NU_UCSD-GLEAM_AI_FLUH,19,2024-01-20,38.45436956521739,2,2024-01-06,FluSight-baseline,9.44499038346905,4.071403781683205
CEPH-Rtrend_fluH,20,2024-01-20,34.499782608695675,2,2024-01-06,FluSight-baseline,19.870310241645896,1.736247808370303
FluSight-ensemble,20,2024-01-20,46.470303267906374,2,2024-01-06,FluSight-baseline,19.870310241645896,2.3386803075932825
MIGHTE-Nsemble,20,2024-01-20,88.51124908331289,2,2024-01-06,FluSight-baseline,19.870310241645896,4.454447263626687
MOBS-GLEAM_FLUH,20,2024-01-20,53.13521739130435,2,2024-01-06,FluSight-baseline,19.870310241645896,2.6741010454853904
NU_UCSD-GLEAM_AI_FLUH,20,2024-01-20,99.54230739130435,2,2024-01-06,FluSight-baseline,19.870310241645896,5.0096000606309135
CEPH-Rtrend_fluH,21,2024-01-20,188.85239130434783,2,2024-01-06,FluSight-baseline,41.96948952467786,4.499754308264901
FluSight-ensemble,21,2024-01-20,147.0977403624998,2,2024-01-06,FluSight-baseline,41.96948952467786,3.5048732312078044
MIGHTE-Nsemble,21,2024-01-20,102.98321863182849,2,2024-01-06,FluSight-baseline,41.96948952467786,2.453763907975932
MOBS-GLEAM_FLUH,21,2024-01-20,164.16826086956522,2,2024-01-06,FluSight-baseline,41.96948952467786,3.9116096652315737
NU_UCSD-GLEAM_AI_FLUH,21,2024-01-20,835.2667486956524,2,2024-01-06,FluSight-baseline,41.96948952467786,19.90176097339758
CEPH-Rtrend_fluH,22,2024-01-20,134.13179347826087,2,2024-01-06,FluSight-baseline,200.89977765101565,0.6676552609792437
FluSight-ensemble,22,2024-01-20,153.3774610394864,2,2024-01-06,FluSight-baseline,200.89977765101565,0.7634526171846712
MIGHTE-Nsemble,22,2024-01-20,34.29245080757607,2,2024-01-06,FluSight-baseline,200.89977765101565,0.17069431936926138
MOBS-GLEAM_FLUH,22,2024-01-20,117.34782608695654,2,2024-01-06,FluSight-baseline,200.89977765101565,0.5841112790617531
NU_UCSD-GLEAM_AI_FLUH,22,2024-01-20,120.65599956521741,2,2024-01-06,FluSight-baseline,200.89977765101565,0.60057806422668
CEPH-Rtrend_fluH,23,2024-01-20,35.82217391304348,2,2024-01-06,FluSight-baseline,8.519884607563466,4.204537451275174
FluSight-ensemble,23,2024-01-20,33.305531877853674,2,2024-01-06,FluSight-baseline,8.519884607563466,3.9091529301097494
MIGHTE-Nsemble,23,2024-01-20,71.31887265794595,2,2024-01-06,FluSight-baseline,8.519884607563466,8.37087307434107
MOBS-GLEAM_FLUH,23,2024-01-20,35.40130434782609,2,2024-01-06,FluSight-baseline,8.519884607563466,4.1551389459428645
NU_UCSD-GLEAM_AI_FLUH,23,2024-01-20,62.90484478260871,2,2024-01-06,FluSight-baseline,8.519884607563466,7.383297741704787
CEPH-Rtrend_fluH,24,2024-01-20,224.3263673913044,2,2024-01-06,FluSight-baseline,96.31191880301412,2.3291651768470842
FluSight-ensemble,24,2024-01-20,181.54487925740526,2,2024-01-06,FluSight-baseline,96.31191880301412,1.8849679407666804
MIGHTE-Nsemble,24,2024-01-20,39.891724684772704,2,2024-01-06,FluSight-baseline,96.31191880301412,0.4141930218041121
MOBS-GLEAM_FLUH,24,2024-01-20,226.05347826086958,2,2024-01-06,FluSight-baseline,96.31191880301412,2.3470976497022624
NU_UCSD-GLEAM_AI_FLUH,24,2024-01-20,509.508732173913,2,2024-01-06,FluSight-baseline,96.31191880301412,5.290193970862594
CEPH-Rtrend_fluH,25,2024-01-20,205.12874999999997,2,2024-01-06,FluSight-baseline,127.85585398071372,1.6043751116076579
FluSight-ensemble,25,2024-01-20,234.79477145158478,2,2024-01-06,FluSight-baseline,127.85585398071372,1.836402199362746
MIGHTE-Nsemble,25,2024-01-20,88.7712890550576,2,2024-01-06,FluSight-baseline,127.85585398071372,0.694307583823641
MOBS-GLEAM_FLUH,25,2024-01-20,195.9882608695652,2,2024-01-06,FluSight-baseline,127.85585398071372,1.5328845318191597
NU_UCSD-GLEAM_AI_FLUH,25,2024-01-20,570.8228808695652,2,2024-01-06,FluSight-baseline,127.85585398071372,4.464581504071534
CEPH-Rtrend_fluH,26,2024-01-20,369.9315304347826,2,2024-01-06,FluSight-baseline,191.6868541797592,1.9298742838560539
FluSight-ensemble,26,2024-01-20,370.03372478322933,2,2024-01-06,FluSight-baseline,191.6868541797592,1.9304074156082756
MIGHTE-Nsemble,26,2024-01-20,286.38629276117916,2,2024-01-06,FluSight-baseline,191.6868541797592,1.4940319928909322
MOBS-GLEAM_FLUH,26,2024-01-20,396.3413043478261,2,2024-01-06,FluSight-baseline,191.6868541797592,2.0676498972441117
NU_UCSD-GLEAM_AI_FLUH,26,2024-01-20,516.0331582608694,2,2024-01-06,FluSight-baseline,191.6868541797592,2.6920633679811257
CEPH-Rtrend_fluH,27,2024-01-20,112.8358695652174,2,2024-01-06,FluSight-baseline,41.80592125925607,2.699040379124163
FluSight-ensemble,27,2024-01-20,114.12318057677123,2,2024-01-06,FluSight-baseline,41.80592125925607,2.7298329312980685
MIGHTE-Nsemble,27,2024-01-20,27.50419629722722,2,2024-01-06,FluSight-baseline,41.80592125925607,0.6579019303668051
MOBS-GLEAM_FLUH,27,2024-01-20,160.1691304347826,2,2024-01-06,FluSight-baseline,41.80592125925607,3.831254655088369
NU_UCSD-GLEAM_AI_FLUH,27,2024-01-20,670.4809682608696,2,2024-01-06,FluSight-baseline,41.80592125925607,16.0379426661342
CEPH-Rtrend_fluH,28,2024-01-20,104.8478804347826,2,2024-01-06,FluSight-baseline,96.07356363774508,1.091329148881392
FluSight-ensemble,28,2024-01-20,115.2012020542564,2,2024-01-06,FluSight-baseline,96.07356363774508,1.1990936704360626
MIGHTE-Nsemble,28,2024-01-20,16.38179734401612,2,2024-01-06,FluSight-baseline,96.07356363774508,0.17051306023981078
MOBS-GLEAM_FLUH,28,2024-01-20,134.75,2,2024-01-06,FluSight-baseline,96.07356363774508,1.4025710601106487
NU_UCSD-GLEAM_AI_FLUH,28,2024-01-20,229.34169391304346,2,2024-01-06,FluSight-baseline,96.07356363774508,2.3871467366173604
CEPH-Rtrend_fluH,29,2024-01-20,107.3902347826087,2,2024-01-06,FluSight-baseline,60.86612742986128,1.764367790711824
FluSight-ensemble,29,2024-01-20,150.15382628211563,2,2024-01-06,FluSight-baseline,60.86612742986128,2.4669521887217893
MIGHTE-Nsemble,29,2024-01-20,179.16486554845434,2,2024-01-06,FluSight-baseline,60.86612742986128,2.9435890389924
MOBS-GLEAM_FLUH,29,2024-01-20,146.60260869565215,2,2024-01-06,FluSight-baseline,60.86612742986128,2.408607461754303
NU_UCSD-GLEAM_AI_FLUH,29,2024-01-20,149.30798521739135,2,2024-01-06,FluSight-baseline,60.86612742986128,2.4530554435132337
CEPH-Rtrend_fluH,30,2024-01-20,11.9095652173913,2,2024-01-06,FluSight-baseline,22.597481301595625,0.5270306481700842
FluSight-ensemble,30,2024-01-20,21.662082585999375,2,2024-01-06,FluSight-baseline,22.597481301595625,0.9586060630779147
MIGHTE-Nsemble,30,2024-01-20,12.588046443609276,2,2024-01-06,FluSight-baseline,22.597481301595625,0.5570552875165085
MOBS-GLEAM_FLUH,30,2024-01-20,33.48217391304348,2,2024-01-06,FluSight-baseline,22.597481301595625,1.4816772482816163
NU_UCSD-GLEAM_AI_FLUH,30,2024-01-20,99.32564434782607,2,2024-01-06,FluSight-baseline,22.597481301595625,4.395429872125289
CEPH-Rtrend_fluH,31,2024-01-20,24.796521739130437,2,2024-01-06,FluSight-baseline,11.036404241064151,2.2467935386842544
FluSight-ensemble,31,2024-01-20,34.43331225685868,2,2024-01-06,FluSight-baseline,11.036404241064151,3.1199756283608684
MIGHTE-Nsemble,31,2024-01-20,56.05100555980974,2,2024-01-06,FluSight-baseline,11.036404241064151,5.078737996136067
MOBS-GLEAM_FLUH,31,2024-01-20,58.47000000000002,2,2024-01-06,FluSight-baseline,11.036404241064151,5.297921199954364
NU_UCSD-GLEAM_AI_FLUH,31,2024-01-20,53.08316434782609,2,2024-01-06,FluSight-baseline,11.036404241064151,4.809824213425849
CEPH-Rtrend_fluH,32,2024-01-20,33.49527173913044,2,2024-01-06,FluSight-baseline,54.22892344960406,0.6176643312909985
FluSight-ensemble,32,2024-01-20,48.78602370163665,2,2024-01-06,FluSight-baseline,54.22892344960406,0.8996310566071702
MIGHTE-Nsemble,32,2024-01-20,69.48697694204446,2,2024-01-06,FluSight-baseline,54.22892344960406,1.2813637542817902
MOBS-GLEAM_FLUH,32,2024-01-20,48.16391304347827,2,2024-01-06,FluSight-baseline,54.22892344960406,0.8881591221009187
NU_UCSD-GLEAM_AI_FLUH,32,2024-01-20,59.45366826086957,2,2024-01-06,FluSight-baseline,54.22892344960406,1.0963460913274623
CEPH-Rtrend_fluH,33,2024-01-20,24.81391304347825,2,2024-01-06,FluSight-baseline,18.25307215880854,1.3594376238469859
FluSight-ensemble,33,2024-01-20,32.114040019519095,2,2024-01-06,FluSight-baseline,18.25307215880854,1.759377256612748
MIGHTE-Nsemble,33,2024-01-20,31.315519998157253,2,2024-01-06,FluSight-baseline,18.25307215880854,1.7156300991800473
MOBS-GLEAM_FLUH,33,2024-01-20,53.2604347826087,2,2024-01-06,FluSight-baseline,18.25307215880854,2.9178887980731703
NU_UCSD-GLEAM_AI_FLUH,33,2024-01-20,144.37463130434784,2,2024-01-06,FluSight-baseline,18.25307215880854,7.909607218348488
CEPH-Rtrend_fluH,34,2024-01-20,278.8254695652175,2,2024-01-06,FluSight-baseline,217.98923203249421,1.2790790947125994
FluSight-ensemble,34,2024-01-20,300.9987617171678,2,2024-01-06,FluSight-baseline,217.98923203249421,1.3807964682966536
MIGHTE-Nsemble,34,2024-01-20,41.27581111076671,2,2024-01-06,FluSight-baseline,217.98923203249421,0.1893479357944341
MOBS-GLEAM_FLUH,34,2024-01-20,293.18608695652176,2,2024-01-06,FluSight-baseline,217.98923203249421,1.3449567403990783
NU_UCSD-GLEAM_AI_FLUH,34,2024-01-20,767.9591265217391,2,2024-01-06,FluSight-baseline,217.98923203249421,3.522922299241205
CEPH-Rtrend_fluH,35,2024-01-20,24.777400000000004,2,2024-01-06,FluSight-baseline,85.15461568493947,0.29096954757770294
FluSight-ensemble,35,2024-01-20,73.39400073997976,2,2024-01-06,FluSight-baseline,85.15461568493947,0.8618910454781172
MIGHTE-Nsemble,35,2024-01-20,118.1574746245001,2,2024-01-06,FluSight-baseline,85.15461568493947,1.387563946758526
MOBS-GLEAM_FLUH,35,2024-01-20,47.90086956521739,2,2024-01-06,FluSight-baseline,85.15461568493947,0.5625164200428561
NU_UCSD-GLEAM_AI_FLUH,35,2024-01-20,47.68836,2,2024-01-06,FluSight-baseline,85.15461568493947,0.5600208469784006
CEPH-Rtrend_fluH,36,2024-01-20,97.37201956521737,2,2024-01-06,FluSight-baseline,325.98668776444293,0.2986993739927752
FluSight-ensemble,36,2024-01-20,401.7619852321057,2,2024-01-06,FluSight-baseline,325.98668776444293,1.2324490548596199
MIGHTE-Nsemble,36,2024-01-20,266.10558743720117,2,2024-01-06,FluSight-baseline,325.98668776444293,0.8163081420965519
MOBS-GLEAM_FLUH,36,2024-01-20,379.7973913043479,2,2024-01-06,FluSight-baseline,325.98668776444293,1.1650702484476558
NU_UCSD-GLEAM_AI_FLUH,36,2024-01-20,547.9114647826087,2,2024-01-06,FluSight-baseline,325.98668776444293,1.6807786493984933
CEPH-Rtrend_fluH,37,2024-01-20,396.9939760869566,2,2024-01-06,FluSight-baseline,685.4067438407428,0.5792093230106878
FluSight-ensemble,37,2024-01-20,592.4131784076022,2,2024-01-06,FluSight-baseline,685.4067438407428,0.8643235330425227
MIGHTE-Nsemble,37,2024-01-20,155.50112259548058,2,2024-01-06,FluSight-baseline,685.4067438407428,0.22687422321542247
MOBS-GLEAM_FLUH,37,2024-01-20,485.78608695652173,2,2024-01-06,FluSight-baseline,685.4067438407428,0.7087559194915015
NU_UCSD-GLEAM_AI_FLUH,37,2024-01-20,705.091097826087,2,2024-01-06,FluSight-baseline,685.4067438407428,1.0287192300954626
CEPH-Rtrend_fluH,38,2024-01-20,6.1937043478260865,2,2024-01-06,FluSight-baseline,4.002159870294355,1.5475904383026424
FluSight-ensemble,38,2024-01-20,5.708255970355611,2,2024-01-06,FluSight-baseline,4.002159870294355,1.4262938401648046
MIGHTE-Nsemble,38,2024-01-20,9.968838035561111,2,2024-01-06,FluSight-baseline,4.002159870294355,2.4908645228177537
MOBS-GLEAM_FLUH,38,2024-01-20,6.675652173913044,2,2024-01-06,FluSight-baseline,4.002159870294355,1.668012370885638
NU_UCSD-GLEAM_AI_FLUH,38,2024-01-20,20.0371247826087,2,2024-01-06,FluSight-baseline,4.002159870294355,5.006577805982296
CEPH-Rtrend_fluH,39,2024-01-20,227.69855000000007,2,2024-01-06,FluSight-baseline,80.0215536043404,2.8454652495980737
FluSight-ensemble,39,2024-01-20,225.01855187404962,2,2024-01-06,FluSight-baseline,80.0215536043404,2.8119742961581857
MIGHTE-Nsemble,39,2024-01-20,90.20960773907936,2,2024-01-06,FluSight-baseline,80.0215536043404,1.12731637509955
MOBS-GLEAM_FLUH,39,2024-01-20,351.42652173913046,2,2024-01-06,FluSight-baseline,80.0215536043404,4.391648323609515
NU_UCSD-GLEAM_AI_FLUH,39,2024-01-20,397.9316239130435,2,2024-01-06,FluSight-baseline,80.0215536043404,4.972805525378597
CEPH-Rtrend_fluH,40,2024-01-20,60.41566956521739,2,2024-01-06,FluSight-baseline,69.34876291082475,0.8711859740440593
FluSight-ensemble,40,2024-01-20,28.220393865319327,2,2024-01-06,FluSight-baseline,69.34876291082475,0.40693435154146584
MIGHTE-Nsemble,40,2024-01-20,156.1605879444242,2,2024-01-06,FluSight-baseline,69.34876291082475,2.2518150488889095
MOBS-GLEAM_FLUH,40,2024-01-20,24.60434782608696,2,2024-01-06,FluSight-baseline,69.34876291082475,0.3547914453459765
NU_UCSD-GLEAM_AI_FLUH,40,2024-01-20,35.02252739130435,2,2024-01-06,FluSight-baseline,69.34876291082475,0.5050202184044675
CEPH-Rtrend_fluH,41,2024-01-20,117.46393043478263,2,2024-01-06,FluSight-baseline,38.20298327776755,3.0747318757993813
FluSight-ensemble,41,2024-01-20,124.48270040888352,2,2024-01-06,FluSight-baseline,38.20298327776755,3.258454961587436
MIGHTE-Nsemble,41,2024-01-20,194.0882331067671,2,2024-01-06,FluSight-baseline,38.20298327776755,5.080447034609412
MOBS-GLEAM_FLUH,41,2024-01-20,155.12478260869565,2,2024-01-06,FluSight-baseline,38.20298327776755,4.060541070334981
NU_UCSD-GLEAM_AI_FLUH,41,2024-01-20,502.0839821739131,2,2024-01-06,FluSight-baseline,38.20298327776755,13.142533359851607
CEPH-Rtrend_fluH,42,2024-01-20,579.6793652173914,2,2024-01-06,FluSight-baseline,420.6709700471136,1.3779875638969559
FluSight-ensemble,42,2024-01-20,536.792208606705,2,2024-01-06,FluSight-baseline,420.6709700471136,1.27603815529887
MIGHTE-Nsemble,42,2024-01-20,280.62313173529645,2,2024-01-06,FluSight-baseline,420.6709700471136,0.667084614143609
MOBS-GLEAM_FLUH,42,2024-01-20,531.0234782608695,2,2024-01-06,FluSight-baseline,420.6709700471136,1.2623249904822214
NU_UCSD-GLEAM_AI_FLUH,42,2024-01-20,810.2749830434783,2,2024-01-06,FluSight-baseline,420.6709700471136,1.9261490350825266
CEPH-Rtrend_fluH,44,2024-01-20,21.37543478260869,2,2024-01-06,FluSight-baseline,7.452567769503782,2.868197303763927
FluSight-ensemble,44,2024-01-20,17.963171825083517,2,2024-01-06,FluSight-baseline,7.452567769503782,2.410333240925304
